Year,Month,Month Name,LAUS:Unemployment Rate,GEO_ID,NAME
2020,7.0,July,8.6,0500000US47189,"Wilson County, Tennessee"
2020,6.0,June,9.6,0500000US47189,"Wilson County, Tennessee"
2020,5.0,May,10.6,0500000US47189,"Wilson County, Tennessee"
2020,4.0,April,13.9,0500000US47189,"Wilson County, Tennessee"
2020,3.0,March,3.2,0500000US47189,"Wilson County, Tennessee"
2020,2.0,February,2.8,0500000US47189,"Wilson County, Tennessee"
2020,1.0,January,2.9,0500000US47189,"Wilson County, Tennessee"
2019,12.0,December,2.6,0500000US47189,"Wilson County, Tennessee"
2019,11.0,November,2.5,0500000US47189,"Wilson County, Tennessee"
2019,10.0,October,2.7,0500000US47189,"Wilson County, Tennessee"
2019,9.0,September,2.5,0500000US47189,"Wilson County, Tennessee"
2019,8.0,August,2.6,0500000US47189,"Wilson County, Tennessee"
2019,7.0,July,3.0,0500000US47189,"Wilson County, Tennessee"
2019,6.0,June,3.1,0500000US47189,"Wilson County, Tennessee"
2019,5.0,May,2.5,0500000US47189,"Wilson County, Tennessee"
2019,4.0,April,2.3,0500000US47189,"Wilson County, Tennessee"
2019,3.0,March,2.9,0500000US47189,"Wilson County, Tennessee"
2019,2.0,February,2.7,0500000US47189,"Wilson County, Tennessee"
2022,8.0,August,3.9,0500000US21003,"Allen County, Kentucky"
2022,7.0,July,4.3,0500000US21003,"Allen County, Kentucky"
2022,6.0,June,4.4,0500000US21003,"Allen County, Kentucky"
2022,5.0,May,3.4,0500000US21003,"Allen County, Kentucky"
2022,4.0,April,3.2,0500000US21003,"Allen County, Kentucky"
2022,3.0,March,3.8,0500000US21003,"Allen County, Kentucky"
2022,2.0,February,3.7,0500000US21003,"Allen County, Kentucky"
2022,1.0,January,4.1,0500000US21003,"Allen County, Kentucky"
2021,12.0,December,3.3,0500000US21003,"Allen County, Kentucky"
2021,11.0,November,3.2,0500000US21003,"Allen County, Kentucky"
2021,10.0,October,3.9,0500000US21003,"Allen County, Kentucky"
2021,9.0,September,3.9,0500000US21003,"Allen County, Kentucky"
2021,8.0,August,3.9,0500000US21003,"Allen County, Kentucky"
2021,7.0,July,4.6,0500000US21003,"Allen County, Kentucky"
2021,6.0,June,5.1,0500000US21003,"Allen County, Kentucky"
2021,5.0,May,4.0,0500000US21003,"Allen County, Kentucky"
2021,4.0,April,3.6,0500000US21003,"Allen County, Kentucky"
2021,3.0,March,4.3,0500000US21003,"Allen County, Kentucky"
2021,2.0,February,4.4,0500000US21003,"Allen County, Kentucky"
2021,1.0,January,4.2,0500000US21003,"Allen County, Kentucky"
2020,12.0,December,3.8,0500000US21003,"Allen County, Kentucky"
2020,11.0,November,3.2,0500000US21003,"Allen County, Kentucky"
2020,10.0,October,3.5,0500000US21003,"Allen County, Kentucky"
2020,9.0,September,3.8,0500000US21003,"Allen County, Kentucky"
2020,8.0,August,3.9,0500000US21003,"Allen County, Kentucky"
2020,7.0,July,5.0,0500000US21003,"Allen County, Kentucky"
2020,6.0,June,4.7,0500000US21003,"Allen County, Kentucky"
2020,5.0,May,10.6,0500000US21003,"Allen County, Kentucky"
2020,4.0,April,13.6,0500000US21003,"Allen County, Kentucky"
2020,3.0,March,4.8,0500000US21003,"Allen County, Kentucky"
2020,2.0,February,3.9,0500000US21003,"Allen County, Kentucky"
2020,1.0,January,4.2,0500000US21003,"Allen County, Kentucky"
2019,12.0,December,3.5,0500000US21003,"Allen County, Kentucky"
2019,11.0,November,3.2,0500000US21003,"Allen County, Kentucky"
2019,10.0,October,3.6,0500000US21003,"Allen County, Kentucky"
2019,9.0,September,3.4,0500000US21003,"Allen County, Kentucky"
2019,8.0,August,3.9,0500000US21003,"Allen County, Kentucky"
2019,7.0,July,4.5,0500000US21003,"Allen County, Kentucky"
2019,6.0,June,4.5,0500000US21003,"Allen County, Kentucky"
2019,5.0,May,3.7,0500000US21003,"Allen County, Kentucky"
2019,4.0,April,3.5,0500000US21003,"Allen County, Kentucky"
2019,3.0,March,4.6,0500000US21003,"Allen County, Kentucky"
2019,2.0,February,4.7,0500000US21003,"Allen County, Kentucky"
2022,8.0,August,3.4,0500000US21213,"Simpson County, Kentucky"
2022,7.0,July,3.8,0500000US21213,"Simpson County, Kentucky"
2022,6.0,June,3.8,0500000US21213,"Simpson County, Kentucky"
2022,5.0,May,2.9,0500000US21213,"Simpson County, Kentucky"
2022,4.0,April,2.8,0500000US21213,"Simpson County, Kentucky"
2022,3.0,March,3.3,0500000US21213,"Simpson County, Kentucky"
2022,2.0,February,3.3,0500000US21213,"Simpson County, Kentucky"
2022,1.0,January,3.6,0500000US21213,"Simpson County, Kentucky"
2021,12.0,December,3.3,0500000US21213,"Simpson County, Kentucky"
2021,11.0,November,3.3,0500000US21213,"Simpson County, Kentucky"
2021,10.0,October,3.9,0500000US21213,"Simpson County, Kentucky"
2021,9.0,September,4.0,0500000US21213,"Simpson County, Kentucky"
2021,8.0,August,4.2,0500000US21213,"Simpson County, Kentucky"
2021,7.0,July,4.6,0500000US21213,"Simpson County, Kentucky"
2021,6.0,June,5.1,0500000US21213,"Simpson County, Kentucky"
2021,5.0,May,4.2,0500000US21213,"Simpson County, Kentucky"
2021,4.0,April,3.9,0500000US21213,"Simpson County, Kentucky"
2021,3.0,March,4.6,0500000US21213,"Simpson County, Kentucky"
2021,2.0,February,4.7,0500000US21213,"Simpson County, Kentucky"
2021,1.0,January,4.5,0500000US21213,"Simpson County, Kentucky"
2020,12.0,December,4.2,0500000US21213,"Simpson County, Kentucky"
2020,11.0,November,3.7,0500000US21213,"Simpson County, Kentucky"
2020,10.0,October,4.0,0500000US21213,"Simpson County, Kentucky"
2020,9.0,September,4.5,0500000US21213,"Simpson County, Kentucky"
2020,8.0,August,4.6,0500000US21213,"Simpson County, Kentucky"
2020,7.0,July,6.1,0500000US21213,"Simpson County, Kentucky"
2020,6.0,June,6.4,0500000US21213,"Simpson County, Kentucky"
2020,5.0,May,16.4,0500000US21213,"Simpson County, Kentucky"
2020,4.0,April,21.4,0500000US21213,"Simpson County, Kentucky"
2020,3.0,March,5.0,0500000US21213,"Simpson County, Kentucky"
2020,2.0,February,4.4,0500000US21213,"Simpson County, Kentucky"
2020,1.0,January,4.6,0500000US21213,"Simpson County, Kentucky"
2019,12.0,December,3.9,0500000US21213,"Simpson County, Kentucky"
2019,11.0,November,3.9,0500000US21213,"Simpson County, Kentucky"
2019,10.0,October,4.5,0500000US21213,"Simpson County, Kentucky"
2019,9.0,September,4.4,0500000US21213,"Simpson County, Kentucky"
2019,8.0,August,4.1,0500000US21213,"Simpson County, Kentucky"
2019,7.0,July,4.7,0500000US21213,"Simpson County, Kentucky"
2019,6.0,June,4.6,0500000US21213,"Simpson County, Kentucky"
2019,5.0,May,3.9,0500000US21213,"Simpson County, Kentucky"
2019,4.0,April,3.7,0500000US21213,"Simpson County, Kentucky"
2019,3.0,March,4.8,0500000US21213,"Simpson County, Kentucky"
2019,2.0,February,4.7,0500000US21213,"Simpson County, Kentucky"
2022,8.0,August,2.2,1600000US4708280,"Brentwood city, Tennessee"
2022,7.0,July,2.6,1600000US4708280,"Brentwood city, Tennessee"
2022,6.0,June,2.9,1600000US4708280,"Brentwood city, Tennessee"
2022,5.0,May,2.3,1600000US4708280,"Brentwood city, Tennessee"
2022,4.0,April,2.1,1600000US4708280,"Brentwood city, Tennessee"
2022,3.0,March,1.9,1600000US4708280,"Brentwood city, Tennessee"
2022,2.0,February,2.0,1600000US4708280,"Brentwood city, Tennessee"
2022,1.0,January,2.1,1600000US4708280,"Brentwood city, Tennessee"
2021,12.0,December,1.9,1600000US4708280,"Brentwood city, Tennessee"
2021,11.0,November,1.9,1600000US4708280,"Brentwood city, Tennessee"
2021,10.0,October,2.2,1600000US4708280,"Brentwood city, Tennessee"
2021,9.0,September,2.0,1600000US4708280,"Brentwood city, Tennessee"
2021,8.0,August,2.4,1600000US4708280,"Brentwood city, Tennessee"
2021,7.0,July,2.5,1600000US4708280,"Brentwood city, Tennessee"
2021,6.0,June,2.9,1600000US4708280,"Brentwood city, Tennessee"
2021,5.0,May,2.3,1600000US4708280,"Brentwood city, Tennessee"
2021,4.0,April,2.3,1600000US4708280,"Brentwood city, Tennessee"
2021,3.0,March,2.9,1600000US4708280,"Brentwood city, Tennessee"
2021,2.0,February,3.1,1600000US4708280,"Brentwood city, Tennessee"
2021,1.0,January,3.2,1600000US4708280,"Brentwood city, Tennessee"
2020,12.0,December,3.4,1600000US4708280,"Brentwood city, Tennessee"
2020,11.0,November,3.2,1600000US4708280,"Brentwood city, Tennessee"
2020,10.0,October,3.4,1600000US4708280,"Brentwood city, Tennessee"
2020,9.0,September,3.8,1600000US4708280,"Brentwood city, Tennessee"
2020,8.0,August,4.3,1600000US4708280,"Brentwood city, Tennessee"
2020,7.0,July,5.8,1600000US4708280,"Brentwood city, Tennessee"
2020,6.0,June,6.7,1600000US4708280,"Brentwood city, Tennessee"
2020,5.0,May,6.8,1600000US4708280,"Brentwood city, Tennessee"
2020,4.0,April,8.8,1600000US4708280,"Brentwood city, Tennessee"
2020,3.0,March,3.1,1600000US4708280,"Brentwood city, Tennessee"
2020,2.0,February,2.5,1600000US4708280,"Brentwood city, Tennessee"
2020,1.0,January,2.5,1600000US4708280,"Brentwood city, Tennessee"
2019,12.0,December,2.3,1600000US4708280,"Brentwood city, Tennessee"
2019,11.0,November,2.4,1600000US4708280,"Brentwood city, Tennessee"
2019,10.0,October,2.4,1600000US4708280,"Brentwood city, Tennessee"
2019,9.0,September,2.4,1600000US4708280,"Brentwood city, Tennessee"
2019,8.0,August,2.6,1600000US4708280,"Brentwood city, Tennessee"
2019,7.0,July,2.9,1600000US4708280,"Brentwood city, Tennessee"
2019,6.0,June,3.1,1600000US4708280,"Brentwood city, Tennessee"
2019,5.0,May,2.3,1600000US4708280,"Brentwood city, Tennessee"
2019,4.0,April,2.0,1600000US4708280,"Brentwood city, Tennessee"
2019,3.0,March,2.6,1600000US4708280,"Brentwood city, Tennessee"
2019,2.0,February,2.4,1600000US4708280,"Brentwood city, Tennessee"
2022,8.0,August,4.1,1600000US4715160,"Clarksville city, Tennessee"
2022,7.0,July,4.6,1600000US4715160,"Clarksville city, Tennessee"
2022,6.0,June,4.8,1600000US4715160,"Clarksville city, Tennessee"
2022,5.0,May,3.9,1600000US4715160,"Clarksville city, Tennessee"
2022,4.0,April,3.5,1600000US4715160,"Clarksville city, Tennessee"
2022,3.0,March,3.4,1600000US4715160,"Clarksville city, Tennessee"
2022,2.0,February,3.6,1600000US4715160,"Clarksville city, Tennessee"
2022,1.0,January,4.0,1600000US4715160,"Clarksville city, Tennessee"
2021,12.0,December,3.6,1600000US4715160,"Clarksville city, Tennessee"
2021,11.0,November,3.6,1600000US4715160,"Clarksville city, Tennessee"
2021,10.0,October,3.9,1600000US4715160,"Clarksville city, Tennessee"
2021,9.0,September,4.2,1600000US4715160,"Clarksville city, Tennessee"
2021,8.0,August,5.0,1600000US4715160,"Clarksville city, Tennessee"
2021,7.0,July,5.5,1600000US4715160,"Clarksville city, Tennessee"
2021,6.0,June,6.2,1600000US4715160,"Clarksville city, Tennessee"
2021,5.0,May,5.1,1600000US4715160,"Clarksville city, Tennessee"
2021,4.0,April,5.1,1600000US4715160,"Clarksville city, Tennessee"
2021,3.0,March,5.9,1600000US4715160,"Clarksville city, Tennessee"
2021,2.0,February,5.9,1600000US4715160,"Clarksville city, Tennessee"
2021,1.0,January,6.4,1600000US4715160,"Clarksville city, Tennessee"
2020,12.0,December,6.1,1600000US4715160,"Clarksville city, Tennessee"
2020,11.0,November,5.9,1600000US4715160,"Clarksville city, Tennessee"
2020,10.0,October,6.6,1600000US4715160,"Clarksville city, Tennessee"
2020,9.0,September,7.5,1600000US4715160,"Clarksville city, Tennessee"
2020,8.0,August,8.6,1600000US4715160,"Clarksville city, Tennessee"
2020,7.0,July,11.1,1600000US4715160,"Clarksville city, Tennessee"
2020,6.0,June,12.0,1600000US4715160,"Clarksville city, Tennessee"
2020,5.0,May,13.0,1600000US4715160,"Clarksville city, Tennessee"
2020,4.0,April,17.8,1600000US4715160,"Clarksville city, Tennessee"
2020,3.0,March,4.7,1600000US4715160,"Clarksville city, Tennessee"
2020,2.0,February,4.1,1600000US4715160,"Clarksville city, Tennessee"
2020,1.0,January,4.4,1600000US4715160,"Clarksville city, Tennessee"
2019,12.0,December,4.0,1600000US4715160,"Clarksville city, Tennessee"
2019,11.0,November,3.9,1600000US4715160,"Clarksville city, Tennessee"
2019,10.0,October,4.0,1600000US4715160,"Clarksville city, Tennessee"
2019,9.0,September,3.8,1600000US4715160,"Clarksville city, Tennessee"
2019,8.0,August,4.1,1600000US4715160,"Clarksville city, Tennessee"
2019,7.0,July,4.5,1600000US4715160,"Clarksville city, Tennessee"
2019,6.0,June,4.6,1600000US4715160,"Clarksville city, Tennessee"
2019,5.0,May,3.8,1600000US4715160,"Clarksville city, Tennessee"
2019,4.0,April,3.5,1600000US4715160,"Clarksville city, Tennessee"
2019,3.0,March,4.1,1600000US4715160,"Clarksville city, Tennessee"
2019,2.0,February,4.0,1600000US4715160,"Clarksville city, Tennessee"
2022,8.0,August,3.8,1600000US4716540,"Columbia city, Tennessee"
2022,7.0,July,4.2,1600000US4716540,"Columbia city, Tennessee"
2022,6.0,June,4.5,1600000US4716540,"Columbia city, Tennessee"
2022,5.0,May,3.5,1600000US4716540,"Columbia city, Tennessee"
2022,4.0,April,3.2,1600000US4716540,"Columbia city, Tennessee"
2022,3.0,March,3.2,1600000US4716540,"Columbia city, Tennessee"
2022,2.0,February,3.3,1600000US4716540,"Columbia city, Tennessee"
2022,1.0,January,3.8,1600000US4716540,"Columbia city, Tennessee"
2021,12.0,December,4.0,1600000US4716540,"Columbia city, Tennessee"
2021,11.0,November,5.5,1600000US4716540,"Columbia city, Tennessee"
2021,10.0,October,5.5,1600000US4716540,"Columbia city, Tennessee"
2021,9.0,September,7.2,1600000US4716540,"Columbia city, Tennessee"
2021,8.0,August,5.9,1600000US4716540,"Columbia city, Tennessee"
2021,7.0,July,5.3,1600000US4716540,"Columbia city, Tennessee"
2021,6.0,June,5.9,1600000US4716540,"Columbia city, Tennessee"
2021,5.0,May,5.3,1600000US4716540,"Columbia city, Tennessee"
2021,4.0,April,9.3,1600000US4716540,"Columbia city, Tennessee"
2021,3.0,March,5.6,1600000US4716540,"Columbia city, Tennessee"
2021,2.0,February,6.0,1600000US4716540,"Columbia city, Tennessee"
2021,1.0,January,7.4,1600000US4716540,"Columbia city, Tennessee"
2020,12.0,December,6.0,1600000US4716540,"Columbia city, Tennessee"
2020,11.0,November,5.9,1600000US4716540,"Columbia city, Tennessee"
2020,10.0,October,6.5,1600000US4716540,"Columbia city, Tennessee"
2020,9.0,September,7.5,1600000US4716540,"Columbia city, Tennessee"
2020,8.0,August,8.7,1600000US4716540,"Columbia city, Tennessee"
2020,7.0,July,12.1,1600000US4716540,"Columbia city, Tennessee"
2020,6.0,June,14.4,1600000US4716540,"Columbia city, Tennessee"
2020,5.0,May,20.0,1600000US4716540,"Columbia city, Tennessee"
2020,4.0,April,25.4,1600000US4716540,"Columbia city, Tennessee"
2020,3.0,March,4.0,1600000US4716540,"Columbia city, Tennessee"
2020,2.0,February,3.7,1600000US4716540,"Columbia city, Tennessee"
2020,1.0,January,4.0,1600000US4716540,"Columbia city, Tennessee"
2019,12.0,December,3.4,1600000US4716540,"Columbia city, Tennessee"
2019,11.0,November,3.4,1600000US4716540,"Columbia city, Tennessee"
2019,10.0,October,8.5,1600000US4716540,"Columbia city, Tennessee"
2019,9.0,September,2.8,1600000US4716540,"Columbia city, Tennessee"
2019,8.0,August,3.0,1600000US4716540,"Columbia city, Tennessee"
2019,7.0,July,3.4,1600000US4716540,"Columbia city, Tennessee"
2019,6.0,June,3.5,1600000US4716540,"Columbia city, Tennessee"
2019,5.0,May,2.9,1600000US4716540,"Columbia city, Tennessee"
2019,4.0,April,3.6,1600000US4716540,"Columbia city, Tennessee"
2019,3.0,March,3.4,1600000US4716540,"Columbia city, Tennessee"
2019,2.0,February,3.3,1600000US4716540,"Columbia city, Tennessee"
2022,8.0,August,2.3,1600000US4727740,"Franklin city, Tennessee"
2022,7.0,July,2.5,1600000US4727740,"Franklin city, Tennessee"
2022,6.0,June,2.7,1600000US4727740,"Franklin city, Tennessee"
2022,5.0,May,2.2,1600000US4727740,"Franklin city, Tennessee"
2022,4.0,April,1.9,1600000US4727740,"Franklin city, Tennessee"
2022,3.0,March,1.8,1600000US4727740,"Franklin city, Tennessee"
2022,2.0,February,2.0,1600000US4727740,"Franklin city, Tennessee"
2022,1.0,January,2.2,1600000US4727740,"Franklin city, Tennessee"
2021,12.0,December,1.9,1600000US4727740,"Franklin city, Tennessee"
2021,11.0,November,1.8,1600000US4727740,"Franklin city, Tennessee"
2021,10.0,October,1.9,1600000US4727740,"Franklin city, Tennessee"
2021,9.0,September,1.9,1600000US4727740,"Franklin city, Tennessee"
2021,8.0,August,2.3,1600000US4727740,"Franklin city, Tennessee"
2021,7.0,July,2.5,1600000US4727740,"Franklin city, Tennessee"
2021,6.0,June,3.0,1600000US4727740,"Franklin city, Tennessee"
2021,5.0,May,2.4,1600000US4727740,"Franklin city, Tennessee"
2021,4.0,April,2.3,1600000US4727740,"Franklin city, Tennessee"
2021,3.0,March,2.8,1600000US4727740,"Franklin city, Tennessee"
2021,2.0,February,2.8,1600000US4727740,"Franklin city, Tennessee"
2021,1.0,January,2.9,1600000US4727740,"Franklin city, Tennessee"
2020,12.0,December,3.1,1600000US4727740,"Franklin city, Tennessee"
2020,11.0,November,3.0,1600000US4727740,"Franklin city, Tennessee"
2020,10.0,October,3.4,1600000US4727740,"Franklin city, Tennessee"
2020,9.0,September,3.9,1600000US4727740,"Franklin city, Tennessee"
2020,8.0,August,4.6,1600000US4727740,"Franklin city, Tennessee"
2020,7.0,July,6.3,1600000US4727740,"Franklin city, Tennessee"
2020,6.0,June,7.0,1600000US4727740,"Franklin city, Tennessee"
2020,5.0,May,7.7,1600000US4727740,"Franklin city, Tennessee"
2020,4.0,April,10.5,1600000US4727740,"Franklin city, Tennessee"
2020,3.0,March,2.9,1600000US4727740,"Franklin city, Tennessee"
2020,2.0,February,2.4,1600000US4727740,"Franklin city, Tennessee"
2020,1.0,January,2.4,1600000US4727740,"Franklin city, Tennessee"
2019,12.0,December,2.2,1600000US4727740,"Franklin city, Tennessee"
2019,11.0,November,2.2,1600000US4727740,"Franklin city, Tennessee"
2019,10.0,October,2.2,1600000US4727740,"Franklin city, Tennessee"
2019,9.0,September,2.2,1600000US4727740,"Franklin city, Tennessee"
2019,8.0,August,2.4,1600000US4727740,"Franklin city, Tennessee"
2019,7.0,July,2.6,1600000US4727740,"Franklin city, Tennessee"
2019,6.0,June,2.7,1600000US4727740,"Franklin city, Tennessee"
2019,5.0,May,2.1,1600000US4727740,"Franklin city, Tennessee"
2019,4.0,April,2.0,1600000US4727740,"Franklin city, Tennessee"
2019,3.0,March,2.5,1600000US4727740,"Franklin city, Tennessee"
2019,2.0,February,2.3,1600000US4727740,"Franklin city, Tennessee"
2022,8.0,August,3.1,1600000US4728540,"Gallatin city, Tennessee"
2022,7.0,July,3.4,1600000US4728540,"Gallatin city, Tennessee"
2022,6.0,June,3.8,1600000US4728540,"Gallatin city, Tennessee"
2022,5.0,May,2.9,1600000US4728540,"Gallatin city, Tennessee"
2022,4.0,April,2.5,1600000US4728540,"Gallatin city, Tennessee"
2022,3.0,March,2.4,1600000US4728540,"Gallatin city, Tennessee"
2022,2.0,February,2.6,1600000US4728540,"Gallatin city, Tennessee"
2022,1.0,January,2.8,1600000US4728540,"Gallatin city, Tennessee"
2021,12.0,December,2.6,1600000US4728540,"Gallatin city, Tennessee"
2021,11.0,November,2.7,1600000US4728540,"Gallatin city, Tennessee"
2021,10.0,October,3.0,1600000US4728540,"Gallatin city, Tennessee"
2021,9.0,September,3.3,1600000US4728540,"Gallatin city, Tennessee"
2021,8.0,August,4.0,1600000US4728540,"Gallatin city, Tennessee"
2021,7.0,July,4.3,1600000US4728540,"Gallatin city, Tennessee"
2021,6.0,June,5.1,1600000US4728540,"Gallatin city, Tennessee"
2021,5.0,May,4.3,1600000US4728540,"Gallatin city, Tennessee"
2021,4.0,April,4.8,1600000US4728540,"Gallatin city, Tennessee"
2021,3.0,March,4.9,1600000US4728540,"Gallatin city, Tennessee"
2021,2.0,February,4.7,1600000US4728540,"Gallatin city, Tennessee"
2021,1.0,January,4.9,1600000US4728540,"Gallatin city, Tennessee"
2020,12.0,December,5.0,1600000US4728540,"Gallatin city, Tennessee"
2020,11.0,November,4.8,1600000US4728540,"Gallatin city, Tennessee"
2020,10.0,October,5.4,1600000US4728540,"Gallatin city, Tennessee"
2020,9.0,September,6.6,1600000US4728540,"Gallatin city, Tennessee"
2020,8.0,August,7.6,1600000US4728540,"Gallatin city, Tennessee"
2020,7.0,July,10.2,1600000US4728540,"Gallatin city, Tennessee"
2020,6.0,June,11.1,1600000US4728540,"Gallatin city, Tennessee"
2020,5.0,May,12.8,1600000US4728540,"Gallatin city, Tennessee"
2020,4.0,April,16.6,1600000US4728540,"Gallatin city, Tennessee"
2020,3.0,March,3.5,1600000US4728540,"Gallatin city, Tennessee"
2020,2.0,February,3.0,1600000US4728540,"Gallatin city, Tennessee"
2020,1.0,January,3.2,1600000US4728540,"Gallatin city, Tennessee"
2019,12.0,December,2.9,1600000US4728540,"Gallatin city, Tennessee"
2019,11.0,November,2.8,1600000US4728540,"Gallatin city, Tennessee"
2019,10.0,October,2.9,1600000US4728540,"Gallatin city, Tennessee"
2019,9.0,September,2.7,1600000US4728540,"Gallatin city, Tennessee"
2019,8.0,August,2.9,1600000US4728540,"Gallatin city, Tennessee"
2019,7.0,July,3.0,1600000US4728540,"Gallatin city, Tennessee"
2019,6.0,June,3.2,1600000US4728540,"Gallatin city, Tennessee"
2019,5.0,May,2.7,1600000US4728540,"Gallatin city, Tennessee"
